MSG:1005,0,1,"MakeMKV v1.18.3 darwin(arm64-release) started","%1 started","MakeMKV v1.18.3 darwin(arm64-release)"
MSG:1009,0,1,"Profile parsing error: default profile missing, using builtin default","Profile parsing error: %1","default profile missing, using builtin default"
MSG:2010,0,1,"Optical drive \"BD-RE ASUS BW-16D1HT 3.10 KLAO3FE4810d\" opened in OS access mode.","Optical drive \"%1\" opened in OS access mode.","BD-RE ASUS BW-16D1HT 3.10 KLAO3FE4810d"
SINFO:185,9,42,5088,"( Lossless conversion )"
SINFO:185,10,1,6203,"Subtitles"
SINFO:185,10,3,0,"eng"
SINFO:185,10,4,0,"English"
SINFO:185,10,5,0,"S_HDMV/PGS"
SINFO:185,10,6,0,"PGS"
SINFO:185,10,7,0,"HDMV PGS Subtitles"
SINFO:185,10,22,0,"0"
SINFO:185,10,28,0,"eng"
SINFO:185,10,29,0,"English"
SINFO:185,10,30,0,"PGS English"
SINFO:185,10,31,6121,"<b>Track information</b><br>"
SINFO:185,10,33,0,"0"
SINFO:185,10,38,0,""
SINFO:185,10,42,5088,"( Lossless conversion )"
SINFO:185,11,1,6203,"Subtitles"
SINFO:185,11,3,0,"eng"
SINFO:185,11,4,0,"English"
SINFO:185,11,5,0,"S_HDMV/PGS"
SINFO:185,11,6,0,"PGS"
SINFO:185,11,7,0,"HDMV PGS Subtitles"
SINFO:185,11,22,0,"6144"
SINFO:185,11,28,0,"eng"
SINFO:185,11,29,0,"English"
SINFO:185,11,30,0,"PGS English  (forced only)"
SINFO:185,11,31,6121,"<b>Track information</b><br>"
SINFO:185,11,33,0,"0"
SINFO:185,11,38,0,"d"
SINFO:185,11,39,0,"Default"
SINFO:185,11,42,5088,"( Lossless conversion )"
SINFO:185,12,1,6203,"Subtitles"
SINFO:185,12,3,0,"fra"
SINFO:185,12,4,0,"French"
SINFO:185,12,5,0,"S_HDMV/PGS"
SINFO:185,12,6,0,"PGS"
SINFO:185,12,7,0,"HDMV PGS Subtitles"
SINFO:185,12,22,0,"0"
SINFO:185,12,28,0,"eng"
SINFO:185,12,29,0,"English"
SINFO:185,12,30,0,"PGS French"
SINFO:185,12,31,6121,"<b>Track information</b><br>"
SINFO:185,12,33,0,"0"
SINFO:185,12,38,0,""
SINFO:185,12,42,5088,"( Lossless conversion )"
SINFO:185,13,1,6203,"Subtitles"
SINFO:185,13,3,0,"fra"
SINFO:185,13,4,0,"French"
SINFO:185,13,5,0,"S_HDMV/PGS"
SINFO:185,13,6,0,"PGS"
SINFO:185,13,7,0,"HDMV PGS Subtitles"
SINFO:185,13,22,0,"6144"
SINFO:185,13,28,0,"eng"
SINFO:185,13,29,0,"English"
SINFO:185,13,30,0,"PGS French  (forced only)"
SINFO:185,13,31,6121,"<b>Track information</b><br>"
SINFO:185,13,33,0,"0"
SINFO:185,13,38,0,""
SINFO:185,13,42,5088,"( Lossless conversion )"
SINFO:185,14,1,6203,"Subtitles"
SINFO:185,14,3,0,"spa"
SINFO:185,14,4,0,"Spanish"
SINFO:185,14,5,0,"S_HDMV/PGS"
SINFO:185,14,6,0,"PGS"
SINFO:185,14,7,0,"HDMV PGS Subtitles"
SINFO:185,14,22,0,"0"
SINFO:185,14,28,0,"eng"
SINFO:185,14,29,0,"English"
SINFO:185,14,30,0,"PGS Spanish"
SINFO:185,14,31,6121,"<b>Track information</b><br>"
SINFO:185,14,33,0,"0"
SINFO:185,14,38,0,""
SINFO:185,14,42,5088,"( Lossless conversion )"
SINFO:185,15,1,6203,"Subtitles"
SINFO:185,15,3,0,"spa"
SINFO:185,15,4,0,"Spanish"
SINFO:185,15,5,0,"S_HDMV/PGS"
SINFO:185,15,6,0,"PGS"
SINFO:185,15,7,0,"HDMV PGS Subtitles"
SINFO:185,15,22,0,"6144"
SINFO:185,15,28,0,"eng"
SINFO:185,15,29,0,"English"
SINFO:185,15,30,0,"PGS Spanish  (forced only)"
SINFO:185,15,31,6121,"<b>Track information</b><br>"
SINFO:185,15,33,0,"0"
SINFO:185,15,38,0,""
SINFO:185,15,42,5088,"( Lossless conversion )"
SINFO:185,16,1,6203,"Subtitles"
SINFO:185,16,3,0,"fra"
SINFO:185,16,4,0,"French"
SINFO:185,16,5,0,"S_HDMV/PGS"
SINFO:185,16,6,0,"PGS"
SINFO:185,16,7,0,"HDMV PGS Subtitles"
SINFO:185,16,22,0,"0"
SINFO:185,16,28,0,"eng"
SINFO:185,16,29,0,"English"
SINFO:185,16,30,0,"PGS French"
SINFO:185,16,31,6121,"<b>Track information</b><br>"
SINFO:185,16,33,0,"0"
SINFO:185,16,38,0,""
SINFO:185,16,42,5088,"( Lossless conversion )"
SINFO:185,17,1,6203,"Subtitles"
SINFO:185,17,3,0,"fra"
SINFO:185,17,4,0,"French"
SINFO:185,17,5,0,"S_HDMV/PGS"
SINFO:185,17,6,0,"PGS"
SINFO:185,17,7,0,"HDMV PGS Subtitles"
SINFO:185,17,22,0,"6144"
SINFO:185,17,28,0,"eng"
SINFO:185,17,29,0,"English"
SINFO:185,17,30,0,"PGS French  (forced only)"
SINFO:185,17,31,6121,"<b>Track information</b><br>"
SINFO:185,17,33,0,"0"
SINFO:185,17,38,0,""
SINFO:185,17,42,5088,"( Lossless conversion )"
SINFO:185,18,1,6203,"Subtitles"
SINFO:185,18,3,0,"spa"
SINFO:185,18,4,0,"Spanish"
SINFO:185,18,5,0,"S_HDMV/PGS"
SINFO:185,18,6,0,"PGS"
SINFO:185,18,7,0,"HDMV PGS Subtitles"
SINFO:185,18,22,0,"0"
SINFO:185,18,28,0,"eng"
SINFO:185,18,29,0,"English"
SINFO:185,18,30,0,"PGS Spanish"
SINFO:185,18,31,6121,"<b>Track information</b><br>"
SINFO:185,18,33,0,"0"
SINFO:185,18,38,0,""
SINFO:185,18,42,5088,"( Lossless conversion )"
SINFO:185,19,1,6203,"Subtitles"
SINFO:185,19,3,0,"spa"
SINFO:185,19,4,0,"Spanish"
SINFO:185,19,5,0,"S_HDMV/PGS"
SINFO:185,19,6,0,"PGS"
SINFO:185,19,7,0,"HDMV PGS Subtitles"
SINFO:185,19,22,0,"6144"
SINFO:185,19,28,0,"eng"
SINFO:185,19,29,0,"English"
SINFO:185,19,30,0,"PGS Spanish  (forced only)"
SINFO:185,19,31,6121,"<b>Track information</b><br>"
SINFO:185,19,33,0,"0"
SINFO:185,19,38,0,""
SINFO:185,19,42,5088,"( Lossless conversion )"
TINFO:186,2,0,"Avatar: Fire and Ash"
TINFO:186,9,0,"0:56:37"
TINFO:186,10,0,"24.4 GB"
TINFO:186,11,0,"26300344320"
TINFO:186,16,0,"00681.m2ts"
TINFO:186,25,0,"1"
TINFO:186,26,0,"681"
TINFO:186,27,0,"Avatar- Fire and Ash_t186.mkv"
TINFO:186,28,0,"eng"
TINFO:186,29,0,"English"
TINFO:186,30,0,"Avatar: Fire and Ash , 24.4 GB"
TINFO:186,31,6120,"<b>Title information</b><br>"
TINFO:186,33,0,"0"
SINFO:186,0,1,6201,"Video"
SINFO:186,0,5,0,"V_MPEGH/ISO/HEVC"
SINFO:186,0,6,0,"MpegH"
SINFO:186,0,7,0,"MpegH HEVC Main10@L5.1 (dvhe.07.06 BL+FEL+RPU)"
SINFO:186,0,19,0,"3840x2160"
SINFO:186,0,20,0,"16:9"
SINFO:186,0,21,0,"23.976 (480000/20020)"
SINFO:186,0,22,0,"65536"
SINFO:186,0,28,0,"eng"
SINFO:186,0,29,0,"English"
SINFO:186,0,30,0,"MpegH HEVC Main10@L5.1 (dvhe.07.06 BL+FEL+RPU)"
SINFO:186,0,31,6121,"<b>Track information</b><br>"
SINFO:186,0,33,0,"0"
SINFO:186,0,38,0,""
SINFO:186,0,42,5088,"( Lossless conversion )"
SINFO:186,1,1,6202,"Audio"
SINFO:186,1,2,0,"Surround 7.1"
SINFO:186,1,3,0,"eng"
SINFO:186,1,4,0,"English"
SINFO:186,1,5,0,"A_TRUEHD"
SINFO:186,1,6,0,"TrueHD"
SINFO:186,1,7,0,"TrueHD Atmos"
SINFO:186,1,13,0,"128 Kb/s"
SINFO:186,1,14,0,"8"
SINFO:186,1,17,0,"48000"
SINFO:186,1,18,0,"24"
SINFO:186,1,22,0,"1024"
SINFO:186,1,28,0,"eng"
SINFO:186,1,29,0,"English"
SINFO:186,1,30,0,"TrueHD Surround 7.1 English"
SINFO:186,1,31,6121,"<b>Track information</b><br>"
SINFO:186,1,33,0,"0"
SINFO:186,1,38,0,"d"
SINFO:186,1,39,0,"Default"
SINFO:186,1,40,0,"7.1"
SINFO:186,1,42,5088,"( Lossless conversion )"
SINFO:186,2,1,6202,"Audio"
SINFO:186,2,2,0,"Surround 5.1"
SINFO:186,2,3,0,"eng"
SINFO:186,2,4,0,"English"
SINFO:186,2,5,0,"A_AC3"
SINFO:186,2,6,0,"DD"
SINFO:186,2,7,0,"Dolby Digital"
SINFO:186,2,13,0,"640 Kb/s"
SINFO:186,2,14,0,"6"
SINFO:186,2,17,0,"48000"
SINFO:186,2,22,0,"2304"
SINFO:186,2,28,0,"eng"
SINFO:186,2,29,0,"English"
SINFO:186,2,30,0,"DD Surround 5.1 English"
SINFO:186,2,31,6121,"<b>Track information</b><br>"
SINFO:186,2,33,0,"0"
SINFO:186,2,38,0,""
SINFO:186,2,40,0,"5.1(side)"
SINFO:186,2,42,5088,"( Lossless conversion )"
SINFO:186,3,1,6202,"Audio"
SINFO:186,3,2,5091,"Stereo"
SINFO:186,3,3,0,"eng"
SINFO:186,3,4,0,"English"
SINFO:186,3,5,0,"A_DTS"
SINFO:186,3,6,0,"DTS-HD MA"
SINFO:186,3,7,0,"DTS-HD Master Audio"
SINFO:186,3,14,0,"2"
SINFO:186,3,17,0,"48000"
SINFO:186,3,18,0,"24"
SINFO:186,3,22,0,"1024"
SINFO:186,3,28,0,"eng"
SINFO:186,3,29,0,"English"
SINFO:186,3,30,0,"DTS-HD MA Stereo English"
SINFO:186,3,31,6121,"<b>Track information</b><br>"
SINFO:186,3,33,0,"0"
SINFO:186,3,38,0,""
SINFO:186,3,40,0,"stereo"
SINFO:186,3,42,5088,"( Lossless conversion )"
SINFO:186,4,1,6202,"Audio"
SINFO:186,4,2,5091,"Stereo"
SINFO:186,4,3,0,"eng"
SINFO:186,4,4,0,"English"
SINFO:186,4,5,0,"A_DTS"
SINFO:186,4,6,0,"DTS"
SINFO:186,4,7,0,"DTS"
SINFO:186,4,13,0,"768 Kb/s"
SINFO:186,4,14,0,"2"
SINFO:186,4,17,0,"48000"
SINFO:186,4,22,0,"2304"
SINFO:186,4,28,0,"eng"
SINFO:186,4,29,0,"English"
SINFO:186,4,30,0,"DTS Stereo English"
SINFO:186,4,31,6121,"<b>Track information</b><br>"
SINFO:186,4,33,0,"0"
SINFO:186,4,38,0,""
SINFO:186,4,40,0,"stereo"
SINFO:186,4,42,5088,"( Lossless conversion )"
SINFO:186,5,1,6202,"Audio"
SINFO:186,5,2,5091,"Stereo"
SINFO:186,5,3,0,"eng"
SINFO:186,5,4,0,"English"
SINFO:186,5,5,0,"A_AC3"
SINFO:186,5,6,0,"DD"
SINFO:186,5,7,0,"Dolby Digital"
SINFO:186,5,13,0,"320 Kb/s"
SINFO:186,5,14,0,"2"
SINFO:186,5,17,0,"48000"
SINFO:186,5,22,0,"0"
SINFO:186,5,28,0,"eng"
SINFO:186,5,29,0,"English"
SINFO:186,5,30,0,"DD Stereo English"
SINFO:186,5,31,6121,"<b>Track information</b><br>"
SINFO:186,5,33,0,"0"
SINFO:186,5,38,0,""
SINFO:186,5,40,0,"stereo"
SINFO:186,5,42,5088,"( Lossless conversion )"
SINFO:186,6,1,6202,"Audio"
SINFO:186,6,2,0,"Surround 5.1"
SINFO:186,6,3,0,"eng"
SINFO:186,6,4,0,"English"
SINFO:186,6,5,0,"A_AC3"
SINFO:186,6,6,0,"DD"
SINFO:186,6,7,0,"Dolby Digital"
SINFO:186,6,13,0,"640 Kb/s"
SINFO:186,6,14,0,"6"
SINFO:186,6,17,0,"48000"
SINFO:186,6,22,0,"0"
SINFO:186,6,28,0,"eng"
SINFO:186,6,29,0,"English"
SINFO:186,6,30,0,"DD Surround 5.1 English"
SINFO:186,6,31,6121,"<b>Track information</b><br>"
SINFO:186,6,33,0,"0"
SINFO:186,6,38,0,""
SINFO:186,6,40,0,"5.1(side)"
SINFO:186,6,42,5088,"( Lossless conversion )"
SINFO:186,7,1,6202,"Audio"
SINFO:186,7,2,0,"Surround 5.1"
SINFO:186,7,3,0,"fra"
SINFO:186,7,4,0,"French"
SINFO:186,7,5,0,"A_AC3"
SINFO:186,7,6,0,"DD"
SINFO:186,7,7,0,"Dolby Digital"
SINFO:186,7,13,0,"640 Kb/s"
SINFO:186,7,14,0,"6"
SINFO:186,7,17,0,"48000"
SINFO:186,7,22,0,"0"
SINFO:186,7,28,0,"eng"
SINFO:186,7,29,0,"English"
SINFO:186,7,30,0,"DD Surround 5.1 French"
SINFO:186,7,31,6121,"<b>Track information</b><br>"
SINFO:186,7,33,0,"0"
SINFO:186,7,38,0,""
SINFO:186,7,40,0,"5.1(side)"
SINFO:186,7,42,5088,"( Lossless conversion )"
SINFO:186,8,1,6202,"Audio"
SINFO:186,8,2,0,"Surround 7.1"
SINFO:186,8,3,0,"spa"
SINFO:186,8,4,0,"Spanish"
SINFO:186,8,5,0,"A_EAC3"
SINFO:186,8,6,0,"DDplus"
SINFO:186,8,7,0,"Dolby Digital plus"
SINFO:186,8,14,0,"8"
SINFO:186,8,17,0,"48000"
SINFO:186,8,22,0,"1024"
SINFO:186,8,28,0,"eng"
SINFO:186,8,29,0,"English"
SINFO:186,8,30,0,"DDplus Surround 7.1 Spanish"
SINFO:186,8,31,6121,"<b>Track information</b><br>"
SINFO:186,8,33,0,"0"
SINFO:186,8,38,0,""
SINFO:186,8,40,0,"7.1"
SINFO:186,8,42,5088,"( Lossless conversion )"
SINFO:186,9,1,6202,"Audio"
SINFO:186,9,2,0,"Surround 5.1"
SINFO:186,9,3,0,"spa"
SINFO:186,9,4,0,"Spanish"
SINFO:186,9,5,0,"A_AC3"
SINFO:186,9,6,0,"DD"
SINFO:186,9,7,0,"Dolby Digital"
SINFO:186,9,13,0,"576 Kb/s"
SINFO:186,9,14,0,"6"
SINFO:186,9,17,0,"48000"
SINFO:186,9,22,0,"2304"
SINFO:186,9,28,0,"eng"
SINFO:186,9,29,0,"English"
SINFO:186,9,30,0,"DD Surround 5.1 Spanish"
SINFO:186,9,31,6121,"<b>Track information</b><br>"
SINFO:186,9,33,0,"0"
SINFO:186,9,38,0,""
SINFO:186,9,40,0,"5.1(side)"
SINFO:186,9,42,5088,"( Lossless conversion )"
SINFO:186,10,1,6203,"Subtitles"
SINFO:186,10,3,0,"eng"
SINFO:186,10,4,0,"English"
SINFO:186,10,5,0,"S_HDMV/PGS"
SINFO:186,10,6,0,"PGS"
SINFO:186,10,7,0,"HDMV PGS Subtitles"
SINFO:186,10,22,0,"0"
SINFO:186,10,28,0,"eng"
SINFO:186,10,29,0,"English"
SINFO:186,10,30,0,"PGS English"
SINFO:186,10,31,6121,"<b>Track information</b><br>"
SINFO:186,10,33,0,"0"
SINFO:186,10,38,0,""
SINFO:186,10,42,5088,"( Lossless conversion )"
SINFO:186,11,1,6203,"Subtitles"
SINFO:186,11,3,0,"eng"
SINFO:186,11,4,0,"English"
SINFO:186,11,5,0,"S_HDMV/PGS"
SINFO:186,11,6,0,"PGS"
SINFO:186,11,7,0,"HDMV PGS Subtitles"
SINFO:186,11,22,0,"6144"
SINFO:186,11,28,0,"eng"
SINFO:186,11,29,0,"English"
SINFO:186,11,30,0,"PGS English  (forced only)"
SINFO:186,11,31,6121,"<b>Track information</b><br>"
SINFO:186,11,33,0,"0"
SINFO:186,11,38,0,"d"
SINFO:186,11,39,0,"Default"
SINFO:186,11,42,5088,"( Lossless conversion )"
SINFO:186,12,1,6203,"Subtitles"
SINFO:186,12,3,0,"fra"
SINFO:186,12,4,0,"French"
SINFO:186,12,5,0,"S_HDMV/PGS"
SINFO:186,12,6,0,"PGS"
SINFO:186,12,7,0,"HDMV PGS Subtitles"
SINFO:186,12,22,0,"0"
SINFO:186,12,28,0,"eng"
SINFO:186,12,29,0,"English"
SINFO:186,12,30,0,"PGS French"
SINFO:186,12,31,6121,"<b>Track information</b><br>"
SINFO:186,12,33,0,"0"
SINFO:186,12,38,0,""
SINFO:186,12,42,5088,"( Lossless conversion )"
SINFO:186,13,1,6203,"Subtitles"
SINFO:186,13,3,0,"fra"
SINFO:186,13,4,0,"French"
SINFO:186,13,5,0,"S_HDMV/PGS"
SINFO:186,13,6,0,"PGS"
SINFO:186,13,7,0,"HDMV PGS Subtitles"
SINFO:186,13,22,0,"6144"
SINFO:186,13,28,0,"eng"
SINFO:186,13,29,0,"English"
SINFO:186,13,30,0,"PGS French  (forced only)"
SINFO:186,13,31,6121,"<b>Track information</b><br>"
SINFO:186,13,33,0,"0"
SINFO:186,13,38,0,""
SINFO:186,13,42,5088,"( Lossless conversion )"
SINFO:186,14,1,6203,"Subtitles"
SINFO:186,14,3,0,"spa"
SINFO:186,14,4,0,"Spanish"
SINFO:186,14,5,0,"S_HDMV/PGS"
SINFO:186,14,6,0,"PGS"
SINFO:186,14,7,0,"HDMV PGS Subtitles"
SINFO:186,14,22,0,"0"
SINFO:186,14,28,0,"eng"
SINFO:186,14,29,0,"English"
SINFO:186,14,30,0,"PGS Spanish"
SINFO:186,14,31,6121,"<b>Track information</b><br>"
SINFO:186,14,33,0,"0"
SINFO:186,14,38,0,""
SINFO:186,14,42,5088,"( Lossless conversion )"
SINFO:186,15,1,6203,"Subtitles"
SINFO:186,15,3,0,"spa"
SINFO:186,15,4,0,"Spanish"
SINFO:186,15,5,0,"S_HDMV/PGS"
SINFO:186,15,6,0,"PGS"
SINFO:186,15,7,0,"HDMV PGS Subtitles"
SINFO:186,15,22,0,"6144"
SINFO:186,15,28,0,"eng"
SINFO:186,15,29,0,"English"
SINFO:186,15,30,0,"PGS Spanish  (forced only)"
SINFO:186,15,31,6121,"<b>Track information</b><br>"
SINFO:186,15,33,0,"0"
SINFO:186,15,38,0,""
SINFO:186,15,42,5088,"( Lossless conversion )"
SINFO:186,16,1,6203,"Subtitles"
SINFO:186,16,3,0,"fra"
SINFO:186,16,4,0,"French"
SINFO:186,16,5,0,"S_HDMV/PGS"
SINFO:186,16,6,0,"PGS"
SINFO:186,16,7,0,"HDMV PGS Subtitles"
SINFO:186,16,22,0,"0"
SINFO:186,16,28,0,"eng"
SINFO:186,16,29,0,"English"
SINFO:186,16,30,0,"PGS French"
SINFO:186,16,31,6121,"<b>Track information</b><br>"
SINFO:186,16,33,0,"0"
SINFO:186,16,38,0,""
SINFO:186,16,42,5088,"( Lossless conversion )"
SINFO:186,17,1,6203,"Subtitles"
SINFO:186,17,3,0,"fra"
SINFO:186,17,4,0,"French"
SINFO:186,17,5,0,"S_HDMV/PGS"
SINFO:186,17,6,0,"PGS"
SINFO:186,17,7,0,"HDMV PGS Subtitles"
SINFO:186,17,22,0,"6144"
SINFO:186,17,28,0,"eng"
SINFO:186,17,29,0,"English"
SINFO:186,17,30,0,"PGS French  (forced only)"
SINFO:186,17,31,6121,"<b>Track information</b><br>"
SINFO:186,17,33,0,"0"
SINFO:186,17,38,0,""
SINFO:186,17,42,5088,"( Lossless conversion )"
SINFO:186,18,1,6203,"Subtitles"
SINFO:186,18,3,0,"spa"
SINFO:186,18,4,0,"Spanish"
SINFO:186,18,5,0,"S_HDMV/PGS"
SINFO:186,18,6,0,"PGS"
SINFO:186,18,7,0,"HDMV PGS Subtitles"
SINFO:186,18,22,0,"0"
SINFO:186,18,28,0,"eng"
SINFO:186,18,29,0,"English"
SINFO:186,18,30,0,"PGS Spanish"
SINFO:186,18,31,6121,"<b>Track information</b><br>"
SINFO:186,18,33,0,"0"
SINFO:186,18,38,0,""
SINFO:186,18,42,5088,"( Lossless conversion )"
SINFO:186,19,1,6203,"Subtitles"
SINFO:186,19,3,0,"spa"
SINFO:186,19,4,0,"Spanish"
SINFO:186,19,5,0,"S_HDMV/PGS"
SINFO:186,19,6,0,"PGS"
SINFO:186,19,7,0,"HDMV PGS Subtitles"
SINFO:186,19,22,0,"6144"
SINFO:186,19,28,0,"eng"
SINFO:186,19,29,0,"English"
SINFO:186,19,30,0,"PGS Spanish  (forced only)"
SINFO:186,19,31,6121,"<b>Track information</b><br>"
SINFO:186,19,33,0,"0"
SINFO:186,19,38,0,""
SINFO:186,19,42,5088,"( Lossless conversion )"
TINFO:187,2,0,"Avatar: Fire and Ash"
TINFO:187,9,0,"0:00:14"
TINFO:187,10,0,"109.3 MB"
TINFO:187,11,0,"114677760"
TINFO:187,16,0,"00682.m2ts"
TINFO:187,25,0,"1"
TINFO:187,26,0,"682"
TINFO:187,27,0,"Avatar- Fire and Ash_t187.mkv"
TINFO:187,28,0,"eng"
TINFO:187,29,0,"English"
TINFO:187,30,0,"Avatar: Fire and Ash , 109.3 MB"
TINFO:187,31,6120,"<b>Title information</b><br>"
TINFO:187,33,0,"0"
SINFO:187,0,1,6201,"Video"
SINFO:187,0,5,0,"V_MPEGH/ISO/HEVC"
SINFO:187,0,6,0,"MpegH"
SINFO:187,0,7,0,"MpegH HEVC Main10@L5.1 (dvhe.07.06 BL+FEL+RPU)"
SINFO:187,0,19,0,"3840x2160"
SINFO:187,0,20,0,"16:9"
SINFO:187,0,21,0,"23.976 (480000/20020)"
SINFO:187,0,22,0,"65536"
SINFO:187,0,28,0,"eng"
SINFO:187,0,29,0,"English"
SINFO:187,0,30,0,"MpegH HEVC Main10@L5.1 (dvhe.07.06 BL+FEL+RPU)"
SINFO:187,0,31,6121,"<b>Track information</b><br>"
SINFO:187,0,33,0,"0"
SINFO:187,0,38,0,""
SINFO:187,0,42,5088,"( Lossless conversion )"
SINFO:187,1,1,6202,"Audio"
SINFO:187,1,2,0,"Surround 7.1"
SINFO:187,1,3,0,"eng"
SINFO:187,1,4,0,"English"
SINFO:187,1,5,0,"A_TRUEHD"
SINFO:187,1,6,0,"TrueHD"
SINFO:187,1,7,0,"TrueHD Atmos"
SINFO:187,1,13,0,"128 Kb/s"
SINFO:187,1,14,0,"8"
SINFO:187,1,17,0,"48000"
SINFO:187,1,18,0,"24"
SINFO:187,1,22,0,"1024"
SINFO:187,1,28,0,"eng"
SINFO:187,1,29,0,"English"
SINFO:187,1,30,0,"TrueHD Surround 7.1 English"
SINFO:187,1,31,6121,"<b>Track information</b><br>"
SINFO:187,1,33,0,"0"
SINFO:187,1,38,0,"d"
SINFO:187,1,39,0,"Default"
SINFO:187,1,40,0,"7.1"
SINFO:187,1,42,5088,"( Lossless conversion )"
SINFO:187,2,1,6202,"Audio"
SINFO:187,2,2,0,"Surround 5.1"
SINFO:187,2,3,0,"eng"
SINFO:187,2,4,0,"English"
SINFO:187,2,5,0,"A_AC3"
SINFO:187,2,6,0,"DD"
SINFO:187,2,7,0,"Dolby Digital"
SINFO:187,2,13,0,"640 Kb/s"
SINFO:187,2,14,0,"6"
SINFO:187,2,17,0,"48000"
SINFO:187,2,22,0,"2304"
SINFO:187,2,28,0,"eng"
SINFO:187,2,29,0,"English"
SINFO:187,2,30,0,"DD Surround 5.1 English"
SINFO:187,2,31,6121,"<b>Track information</b><br>"
SINFO:187,2,33,0,"0"
SINFO:187,2,38,0,""
SINFO:187,2,40,0,"5.1(side)"
SINFO:187,2,42,5088,"( Lossless conversion )"
SINFO:187,3,1,6202,"Audio"
SINFO:187,3,2,5091,"Stereo"
SINFO:187,3,3,0,"eng"
SINFO:187,3,4,0,"English"
SINFO:187,3,5,0,"A_DTS"
SINFO:187,3,6,0,"DTS-HD MA"
SINFO:187,3,7,0,"DTS-HD Master Audio"
SINFO:187,3,14,0,"2"
SINFO:187,3,17,0,"48000"
SINFO:187,3,18,0,"24"
SINFO:187,3,22,0,"1024"
SINFO:187,3,28,0,"eng"
SINFO:187,3,29,0,"English"
SINFO:187,3,30,0,"DTS-HD MA Stereo English"
SINFO:187,3,31,6121,"<b>Track information</b><br>"
SINFO:187,3,33,0,"0"
SINFO:187,3,38,0,""
SINFO:187,3,40,0,"stereo"
SINFO:187,3,42,5088,"( Lossless conversion )"
SINFO:187,4,1,6202,"Audio"
SINFO:187,4,2,5091,"Stereo"
SINFO:187,4,3,0,"eng"
SINFO:187,4,4,0,"English"
SINFO:187,4,5,0,"A_DTS"
SINFO:187,4,6,0,"DTS"
SINFO:187,4,7,0,"DTS"
SINFO:187,4,13,0,"768 Kb/s"
SINFO:187,4,14,0,"2"
SINFO:187,4,17,0,"48000"
SINFO:187,4,22,0,"2304"
SINFO:187,4,28,0,"eng"
SINFO:187,4,29,0,"English"
SINFO:187,4,30,0,"DTS Stereo English"
SINFO:187,4,31,6121,"<b>Track information</b><br>"
SINFO:187,4,33,0,"0"
SINFO:187,4,38,0,""
SINFO:187,4,40,0,"stereo"
SINFO:187,4,42,5088,"( Lossless conversion )"
SINFO:187,5,1,6202,"Audio"
SINFO:187,5,2,5091,"Stereo"
SINFO:187,5,3,0,"eng"
SINFO:187,5,4,0,"English"
SINFO:187,5,5,0,"A_AC3"
SINFO:187,5,6,0,"DD"
SINFO:187,5,7,0,"Dolby Digital"
SINFO:187,5,13,0,"320 Kb/s"
SINFO:187,5,14,0,"2"
SINFO:187,5,17,0,"48000"
SINFO:187,5,22,0,"0"
SINFO:187,5,28,0,"eng"
SINFO:187,5,29,0,"English"
SINFO:187,5,30,0,"DD Stereo English"
SINFO:187,5,31,6121,"<b>Track information</b><br>"
SINFO:187,5,33,0,"0"
SINFO:187,5,38,0,""
SINFO:187,5,40,0,"stereo"
SINFO:187,5,42,5088,"( Lossless conversion )"
SINFO:187,6,1,6202,"Audio"
SINFO:187,6,2,0,"Surround 5.1"
SINFO:187,6,3,0,"eng"
SINFO:187,6,4,0,"English"
SINFO:187,6,5,0,"A_AC3"
SINFO:187,6,6,0,"DD"
SINFO:187,6,7,0,"Dolby Digital"
SINFO:187,6,13,0,"640 Kb/s"
SINFO:187,6,14,0,"6"
SINFO:187,6,17,0,"48000"
SINFO:187,6,22,0,"0"
SINFO:187,6,28,0,"eng"
SINFO:187,6,29,0,"English"
SINFO:187,6,30,0,"DD Surround 5.1 English"
SINFO:187,6,31,6121,"<b>Track information</b><br>"
SINFO:187,6,33,0,"0"
SINFO:187,6,38,0,""
SINFO:187,6,40,0,"5.1(side)"
SINFO:187,6,42,5088,"( Lossless conversion )"
SINFO:187,7,1,6202,"Audio"
SINFO:187,7,2,0,"Surround 5.1"
SINFO:187,7,3,0,"fra"
SINFO:187,7,4,0,"French"
SINFO:187,7,5,0,"A_AC3"
SINFO:187,7,6,0,"DD"
SINFO:187,7,7,0,"Dolby Digital"
SINFO:187,7,13,0,"640 Kb/s"
SINFO:187,7,14,0,"6"
SINFO:187,7,17,0,"48000"
SINFO:187,7,22,0,"0"
SINFO:187,7,28,0,"eng"
SINFO:187,7,29,0,"English"
SINFO:187,7,30,0,"DD Surround 5.1 French"
SINFO:187,7,31,6121,"<b>Track information</b><br>"
SINFO:187,7,33,0,"0"
SINFO:187,7,38,0,""
SINFO:187,7,40,0,"5.1(side)"
SINFO:187,7,42,5088,"( Lossless conversion )"
SINFO:187,8,1,6202,"Audio"
SINFO:187,8,2,0,"Surround 7.1"
SINFO:187,8,3,0,"spa"
SINFO:187,8,4,0,"Spanish"
SINFO:187,8,5,0,"A_EAC3"
SINFO:187,8,6,0,"DDplus"
SINFO:187,8,7,0,"Dolby Digital plus"
SINFO:187,8,14,0,"8"
SINFO:187,8,17,0,"48000"
SINFO:187,8,22,0,"1024"
SINFO:187,8,28,0,"eng"
SINFO:187,8,29,0,"English"
SINFO:187,8,30,0,"DDplus Surround 7.1 Spanish"
